DATE,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DAY,MONTH
01/09/2015,OO,5348,N569SW,SBP,LAX,12:00:00 PM,7:59:00 AM,-1,14,1:13:00 PM,78,76,42,156,5:55:00 PM,20,11:18:00 PM,11:15:00 PM,-3,Friday,Jan
01/11/2015,DL,2072,N957DN,GEG,MSP,12:20:00 AM,12:21:00 AM,1,32,3:53:00 AM,181,169,133,1175,12:06:00 PM,4,12:21:00 PM,12:10:00 PM,-11,Sunday,Jan
01/30/2015,US,2110,N762US,DCA,BOS,10:30:00 AM,10:27:00 AM,-3,15,10:42:00 AM,88,90,71,399,11:53:00 AM,4,11:58:00 AM,11:57:00 AM,-1,Friday,Jan
01/03/2015,B6,16,N942JB,SFO,JFK,5:55:00 PM,5:54:00 PM,-1,13,10:07:00 PM,322,334,308,2586,3:15:00 PM,13,3:17:00 PM,3:28:00 PM,11,Saturday,Jan
01/12/2015,OO,4700,N817SK,PHX,SLC,11:35:00 AM,12:40:00 PM,5,19,1:59:00 PM,105,111,87,507,10:26:00 AM,5,10:20:00 AM,10:31:00 AM,11,Monday,Jan
02/04/2015,MQ,3672,N905MQ,DBQ,ORD,11:20:00 AM,1:09:00 PM,109,10,1:19:00 PM,59,85,34,147,1:53:00 PM,41,12:19:00 PM,2:34:00 PM,135,Wednesday,Feb
01/14/2015,B6,371,N583JB,LGA,FLL,12:00:00 PM,7:53:00 AM,-7,14,12:07:00 PM,183,178,156,1076,12:43:00 PM,8,6:03:00 PM,1:51:00 PM,-12,Wednesday,Jan
01/12/2015,DL,2212,N943DL,ATL,PNS,10:20:00 AM,9:19:00 AM,-1,20,11:39:00 AM,74,72,46,271,10:25:00 AM,6,11:34:00 AM,11:31:00 AM,-3,Monday,Jan
01/06/2015,OO,5638,N962SW,SFO,SBA,4:00:00 PM,3:54:00 PM,-6,10,4:04:00 PM,71,76,57,262,5:01:00 PM,9,5:11:00 PM,5:10:00 PM,-1,Tuesday,Jan
02/11/2015,DL,1070,N919DL,ATL,MOB,7:20:00 PM,7:18:00 PM,-2,15,7:33:00 PM,81,68,49,302,7:22:00 PM,4,7:41:00 PM,7:26:00 PM,-15,Wednesday,Feb
01/27/2015,WN,274,N384SW,IND,BWI,1:35:00 PM,1:50:00 PM,15,23,2:13:00 PM,90,100,75,516,3:28:00 PM,2,3:05:00 PM,3:30:00 PM,25,Tuesday,Jan
01/06/2015,UA,441,N587UA,JFK,LAX,12:00:00 PM,7:58:00 AM,-2,17,1:15:00 PM,386,388,352,2475,6:07:00 PM,19,8:26:00 PM,8:26:00 PM,0,Tuesday,Jan
01/15/2015,US,1859,N662AW,ORD,CLT,10:39:00 AM,10:33:00 AM,-6,10,10:43:00 AM,116,99,82,599,1:05:00 PM,7,1:35:00 PM,1:12:00 PM,-23,Thursday,Jan
01/22/2015,OO,5365,N295SW,CLD,LAX,11:36:00 AM,11:30:00 AM,-6,8,11:38:00 AM,46,40,25,86,6:03:00 PM,7,8:22:00 PM,7:10:00 PM,-12,Thursday,Jan
01/07/2015,HA,183,N488HA,HNL,LIH,3:46:00 PM,3:42:00 PM,-4,15,3:57:00 PM,38,42,22,102,4:19:00 PM,5,4:24:00 PM,4:24:00 PM,0,Wednesday,Jan
02/11/2015,NK,195,N620NK,MCO,FLL,9:44:00 PM,9:35:00 PM,-9,10,9:45:00 PM,57,53,35,177,10:20:00 PM,8,10:41:00 PM,10:28:00 PM,-13,Wednesday,Feb
01/05/2015,WN,3134,N8615E,STL,MDW,10:05:00 AM,10:02:00 AM,-3,7,10:09:00 AM,65,60,47,251,10:56:00 AM,6,11:10:00 AM,11:02:00 AM,-8,Monday,Jan
01/09/2015,UA,1420,N24212,EWR,SFO,6:16:00 PM,7:21:00 PM,65,18,7:39:00 PM,394,368,344,2565,10:23:00 PM,6,9:50:00 PM,10:29:00 PM,39,Friday,Jan
02/10/2015,OO,6342,N561SW,SAN,LAX,7:25:00 PM,7:20:00 PM,-5,8,7:28:00 PM,55,43,28,109,7:56:00 PM,7,8:20:00 PM,8:03:00 PM,-17,Tuesday,Feb
01/28/2015,WN,50,N522SW,HOU,DAL,6:30:00 PM,6:23:00 PM,-7,9,6:32:00 PM,60,56,43,239,7:15:00 PM,4,7:30:00 PM,7:19:00 PM,-11,Wednesday,Jan
02/04/2015,WN,4069,N731SA,PHL,BNA,12:00:00 PM,7:56:00 AM,-4,8,12:04:00 PM,150,127,114,675,5:58:00 PM,5,1:30:00 AM,10:03:00 PM,-27,Wednesday,Feb
01/19/2015,OO,5577,N937SW,ORD,SDF,8:02:00 AM,8:00:00 AM,-2,74,7:14:00 PM,78,126,47,287,11:01:00 AM,5,10:20:00 AM,11:06:00 AM,46,Monday,Jan
01/25/2015,US,1798,N127UW,JFK,CLT,4:58:00 PM,4:55:00 PM,-3,12,5:07:00 PM,132,112,89,541,6:36:00 PM,11,7:10:00 PM,6:47:00 PM,-23,Sunday,Jan
02/01/2015,US,563,N165US,PHX,SAN,9:00:00 PM,10:03:00 PM,63,13,10:16:00 PM,72,63,47,304,10:03:00 PM,3,9:12:00 PM,10:06:00 PM,54,Sunday,Feb
01/19/2015,OO,5422,N702BR,SFO,ONT,10:35:00 PM,10:24:00 PM,-11,20,10:44:00 PM,80,81,56,363,11:40:00 PM,5,11:55:00 PM,11:45:00 PM,-10,Monday,Jan
01/26/2015,WN,802,N663SW,SJC,PHX,11:05:00 AM,11:01:00 AM,-4,8,11:09:00 AM,105,120,106,621,1:55:00 PM,6,1:50:00 PM,2:01:00 PM,11,Monday,Jan
01/10/2015,HA,555,N475HA,OGG,HNL,9:11:00 PM,9:14:00 PM,3,7,9:21:00 PM,33,36,22,100,9:43:00 PM,7,9:44:00 PM,9:50:00 PM,6,Saturday,Jan
02/05/2015,UA,218,N215UA,HNL,ORD,4:50:00 PM,5:02:00 PM,12,13,5:15:00 PM,493,439,417,4243,5:12:00 PM,9,2:03:00 AM,6:21:00 PM,-42,Thursday,Feb
01/27/2015,WN,4129,N447WN,MEM,BWI,5:35:00 PM,5:34:00 PM,-1,12,5:46:00 PM,120,124,107,787,8:33:00 PM,5,8:35:00 PM,8:38:00 PM,3,Tuesday,Jan
01/11/2015,DL,1401,N825DN,SMF,ATL,11:10:00 PM,11:10:00 PM,0,15,11:25:00 PM,257,265,240,2092,2:25:00 PM,10,2:27:00 PM,3:35:00 PM,8,Sunday,Jan
01/28/2015,B6,1701,N594JB,JFK,FLL,12:40:00 PM,11:33:00 AM,-7,29,6:02:00 PM,196,191,130,1069,11:12:00 AM,32,11:56:00 AM,11:44:00 AM,-12,Wednesday,Jan
02/01/2015,UA,1053,N27733,EWR,CLE,7:59:00 PM,9:14:00 PM,75,19,9:33:00 PM,110,94,68,404,10:41:00 PM,7,9:49:00 PM,10:48:00 PM,59,Sunday,Feb
01/19/2015,OO,4688,N608SK,STL,MSP,7:26:00 PM,7:16:00 PM,-10,9,7:25:00 PM,94,99,86,448,8:51:00 PM,4,9:00:00 PM,8:55:00 PM,-5,Monday,Jan
01/04/2015,OO,6368,N971SW,BIS,DEN,1:17:00 PM,1:11:00 PM,-6,25,3:36:00 PM,120,109,73,516,4:49:00 PM,11,11:17:00 PM,10:00:00 PM,-17,Sunday,Jan
01/22/2015,MQ,3162,N669MQ,CVG,DFW,5:20:00 PM,5:24:00 PM,4,11,5:35:00 PM,165,170,148,812,7:03:00 PM,11,7:05:00 PM,7:14:00 PM,9,Thursday,Jan
01/19/2015,OO,5298,N963SW,ORD,MKE,3:40:00 PM,3:39:00 PM,-1,14,3:53:00 PM,49,36,19,67,4:12:00 PM,3,4:29:00 PM,4:15:00 PM,-14,Monday,Jan
01/15/2015,B6,603,N624JB,BOS,PHX,5:32:00 PM,5:50:00 PM,18,66,6:56:00 PM,363,373,304,2300,10:00:00 PM,3,9:35:00 PM,10:03:00 PM,28,Thursday,Jan
02/05/2015,WN,39,N955WN,MSY,MCO,7:10:00 PM,7:08:00 PM,-2,5,7:13:00 PM,95,82,73,551,9:26:00 PM,4,9:45:00 PM,9:30:00 PM,-15,Thursday,Feb
02/06/2015,MQ,3628,N676MQ,SDF,ORD,11:55:00 PM,11:51:00 PM,-4,12,10:03:00 AM,83,80,56,287,11:59:00 PM,12,10:18:00 AM,10:11:00 AM,-7,Friday,Feb
02/06/2015,AA,2425,N3FHAA,DFW,LAX,10:40:00 AM,10:36:00 AM,-4,25,11:01:00 AM,204,204,168,1235,11:49:00 AM,11,12:04:00 PM,12:00:00 PM,-4,Friday,Feb
01/22/2015,US,1854,N551UW,LAS,PHX,12:40:00 PM,12:40:00 PM,0,15,12:55:00 PM,69,62,43,255,2:38:00 PM,4,2:49:00 PM,2:42:00 PM,-7,Thursday,Jan
01/12/2015,MQ,3270,N905MQ,DFW,CHA,9:30:00 PM,9:31:00 PM,1,16,10:47:00 PM,111,117,96,695,12:23:00 PM,5,12:21:00 PM,12:28:00 PM,7,Monday,Jan
01/30/2015,EV,4511,N16919,EWR,DCA,4:49:00 PM,5:53:00 PM,64,59,6:52:00 PM,70,108,45,199,7:37:00 PM,4,5:59:00 PM,7:41:00 PM,102,Friday,Jan
01/25/2015,US,2061,N945UW,CLT,BNA,11:55:00 PM,10:49:00 PM,-6,19,10:08:00 AM,93,87,63,328,10:11:00 AM,5,10:28:00 AM,10:16:00 AM,-12,Sunday,Jan
01/30/2015,US,627,N653AW,PHX,OAK,9:05:00 PM,11:24:00 PM,139,10,11:34:00 PM,123,104,89,646,3:03:00 AM,5,10:08:00 PM,8:08:00 AM,120,Friday,Jan
01/29/2015,WN,4903,N272WN,ELP,LAS,1:35:00 AM,1:30:00 AM,-5,8,1:38:00 AM,110,99,87,583,8:05:00 AM,4,10:25:00 AM,8:09:00 AM,-16,Thursday,Jan
01/04/2015,OO,5543,N120SY,SFO,BOI,3:25:00 PM,3:32:00 PM,7,13,3:45:00 PM,96,98,80,522,6:05:00 PM,5,6:01:00 PM,6:10:00 PM,9,Sunday,Jan
02/09/2015,VX,938,N835VA,SFO,LAX,5:30:00 PM,5:24:00 PM,-6,15,5:39:00 PM,75,78,56,337,6:35:00 PM,7,6:45:00 PM,6:42:00 PM,-3,Monday,Feb
01/21/2015,DL,1893,N347NW,DTW,ATL,12:45:00 PM,1:57:00 PM,12,68,10:05:00 AM,138,165,87,594,11:32:00 AM,10,11:03:00 AM,11:42:00 AM,39,Wednesday,Jan
01/13/2015,MQ,3181,N527MQ,LGA,DTW,7:10:00 PM,7:08:00 PM,-2,18,7:26:00 PM,121,113,80,502,8:46:00 PM,15,9:11:00 PM,9:01:00 PM,-10,Tuesday,Jan
01/30/2015,DL,1417,N348NB,ROA,ATL,11:10:00 PM,10:08:00 PM,-2,11,11:19:00 PM,98,77,57,357,9:16:00 AM,9,12:48:00 PM,10:25:00 AM,-23,Friday,Jan
02/09/2015,MQ,3162,N617MQ,DFW,CVG,1:45:00 PM,1:55:00 PM,10,18,2:13:00 PM,128,137,114,812,5:07:00 PM,5,4:53:00 PM,5:12:00 PM,19,Monday,Feb
01/20/2015,WN,208,N394SW,BOI,OAK,7:30:00 PM,7:47:00 PM,17,29,8:16:00 PM,105,108,75,511,8:31:00 PM,4,8:15:00 PM,8:35:00 PM,20,Tuesday,Jan
01/30/2015,WN,465,N236WN,ECP,HOU,10:10:00 AM,10:04:00 AM,-6,6,10:10:00 AM,120,104,95,571,11:45:00 AM,3,12:10:00 PM,11:48:00 AM,-22,Friday,Jan
01/19/2015,WN,315,N910WN,BNA,DEN,12:05:00 PM,12:00:00 PM,-5,18,1:18:00 PM,180,182,155,1014,3:53:00 AM,9,8:05:00 AM,8:02:00 AM,-3,Monday,Jan
01/03/2015,US,873,N801AW,CLT,ATL,1:14:00 PM,2:21:00 PM,67,17,2:38:00 PM,83,77,54,226,3:32:00 PM,6,2:37:00 PM,3:38:00 PM,61,Saturday,Jan
02/01/2015,US,681,N801AW,CMH,LAX,4:30:00 PM,9:25:00 PM,295,20,9:45:00 PM,307,292,260,1995,11:05:00 PM,12,6:37:00 PM,11:17:00 PM,280,Sunday,Feb
01/07/2015,OO,4550,N459SW,MSP,CMH,10:00:00 AM,10:14:00 AM,14,38,10:52:00 AM,125,122,79,626,1:11:00 PM,5,1:05:00 PM,1:16:00 PM,11,Wednesday,Jan
01/14/2015,WN,927,N752SW,HOU,ABQ,8:25:00 PM,8:20:00 PM,-5,11,9:31:00 PM,135,147,132,759,10:43:00 AM,4,10:40:00 AM,10:47:00 AM,7,Wednesday,Jan
02/02/2015,AA,1275,N5FFAA,STT,JFK,2:05:00 PM,2:02:00 PM,-3,10,2:12:00 PM,269,242,214,1623,4:46:00 PM,18,5:34:00 PM,5:04:00 PM,-30,Monday,Feb
02/04/2015,WN,31,N7710A,BWI,DAL,10:55:00 AM,11:01:00 AM,6,10,11:11:00 AM,215,213,198,1209,1:29:00 PM,5,1:30:00 PM,1:34:00 PM,4,Wednesday,Feb
02/10/2015,US,2140,N963UW,LGA,BOS,6:00:00 PM,10:43:00 PM,43,41,10:24:00 AM,75,94,34,184,10:58:00 AM,19,10:15:00 AM,11:17:00 AM,62,Tuesday,Feb
01/28/2015,OO,4733,N606SK,SEA,SJC,2:59:00 PM,2:51:00 PM,-8,14,3:05:00 PM,118,127,109,697,4:54:00 PM,4,4:57:00 PM,4:58:00 PM,1,Wednesday,Jan
01/22/2015,MQ,3182,N614MQ,DFW,FSM,1:10:00 PM,1:22:00 PM,12,17,1:39:00 PM,60,58,35,227,2:14:00 PM,6,2:10:00 PM,2:20:00 PM,10,Thursday,Jan
02/03/2015,B6,778,N638JB,LAS,BOS,11:55:00 PM,10:20:00 PM,145,13,11:33:00 PM,290,280,263,2381,11:56:00 PM,4,2:45:00 AM,10:00:00 AM,135,Tuesday,Feb
01/14/2015,US,470,N153UW,CLT,SAN,6:15:00 PM,6:14:00 PM,-1,21,6:35:00 PM,321,300,275,2077,8:10:00 PM,4,8:36:00 PM,8:14:00 PM,-22,Wednesday,Jan
01/30/2015,DL,2456,N703TW,JFK,SLC,9:30:00 PM,10:46:00 PM,16,131,11:57:00 AM,334,417,280,1990,2:37:00 PM,6,1:04:00 PM,2:43:00 PM,99,Friday,Jan
01/13/2015,EV,2569,N904EV,DFW,LIT,11:55:00 AM,11:55:00 AM,0,20,12:15:00 PM,67,72,47,304,1:02:00 PM,5,1:02:00 PM,1:07:00 PM,5,Tuesday,Jan
02/05/2015,US,623,N545UW,DEN,PHX,8:05:00 AM,8:02:00 AM,-3,19,10:21:00 AM,135,133,89,602,11:50:00 PM,25,10:20:00 AM,10:15:00 AM,-5,Thursday,Feb
01/02/2015,DL,1434,N547US,LAX,MSP,9:33:00 AM,9:57:00 AM,24,17,11:14:00 AM,214,205,185,1535,1:19:00 PM,3,12:07:00 PM,2:22:00 PM,15,Friday,Jan
01/03/2015,US,1995,N547UW,MCO,CLT,12:05:00 PM,12:00:00 PM,-5,21,12:21:00 PM,99,100,71,468,1:32:00 PM,8,1:44:00 PM,1:40:00 PM,-4,Saturday,Jan
01/26/2015,DL,1291,N616DL,MSP,ATL,1:30:00 AM,12:24:00 AM,-6,23,2:47:00 AM,158,134,104,907,10:31:00 AM,7,11:08:00 AM,10:38:00 AM,-30,Monday,Jan
01/12/2015,EV,5104,N138EV,MOB,ATL,11:51:00 AM,12:11:00 PM,20,14,12:25:00 PM,69,120,93,302,2:58:00 PM,13,2:00:00 PM,3:11:00 PM,71,Monday,Jan
01/13/2015,AA,379,N855AA,SFO,DFW,4:15:00 PM,4:05:00 PM,-10,13,4:18:00 PM,198,192,172,1464,9:10:00 PM,7,9:33:00 PM,9:17:00 PM,-16,Tuesday,Jan
01/03/2015,WN,1493,N494WN,STL,CMH,12:40:00 PM,6:05:00 PM,25,8,7:13:00 PM,80,70,57,409,11:10:00 AM,5,11:00:00 AM,11:15:00 AM,15,Saturday,Jan
01/27/2015,EV,5987,N26549,TYS,ORD,2:48:00 AM,1:33:00 AM,-15,32,8:05:00 AM,102,132,89,475,11:34:00 AM,11,11:30:00 AM,12:45:00 PM,15,Tuesday,Jan
01/26/2015,WN,234,N345SA,SEA,PHX,12:00:00 PM,7:56:00 AM,-4,12,12:08:00 PM,165,171,154,1107,10:42:00 PM,5,10:45:00 PM,10:47:00 PM,2,Monday,Jan
02/02/2015,NK,193,N525NK,IAH,LAS,10:00:00 PM,5:59:00 PM,-1,12,11:11:00 PM,200,203,185,1222,9:16:00 AM,6,10:20:00 AM,10:22:00 AM,2,Monday,Feb
01/08/2015,NK,680,N627NK,IAH,MSY,6:03:00 PM,5:55:00 PM,-8,11,6:06:00 PM,60,64,43,305,6:49:00 PM,10,7:03:00 PM,6:59:00 PM,-4,Thursday,Jan
01/05/2015,WN,576,N946WN,BWI,ALB,12:20:00 AM,11:13:00 PM,-7,15,12:28:00 AM,75,68,50,289,9:18:00 AM,3,11:35:00 AM,10:21:00 AM,-14,Monday,Jan
01/27/2015,EV,5187,N884AS,GTR,ATL,4:40:00 PM,3:38:00 PM,-2,31,10:09:00 PM,67,84,45,241,1:54:00 PM,8,12:47:00 PM,6:02:00 PM,15,Tuesday,Jan
01/21/2015,DL,2125,N3738B,ATL,BWI,11:56:00 PM,11:56:00 PM,0,16,10:12:00 AM,113,101,80,577,11:32:00 AM,5,11:49:00 AM,11:37:00 AM,-12,Wednesday,Jan
01/12/2015,F9,1120,N210FR,CLE,RSW,10:00:00 PM,5:53:00 PM,-7,43,1:36:00 AM,170,200,151,1025,10:07:00 AM,6,11:50:00 PM,10:13:00 AM,23,Monday,Jan
01/23/2015,AA,2267,N3LRAA,DCA,ORD,8:55:00 PM,8:47:00 PM,-8,45,9:32:00 PM,124,148,95,612,10:07:00 PM,8,9:59:00 PM,10:15:00 PM,16,Friday,Jan
01/02/2015,DL,1310,N959AT,VPS,ATL,1:19:00 PM,1:16:00 PM,-3,16,1:32:00 PM,76,69,41,250,3:13:00 PM,12,3:35:00 PM,3:25:00 PM,-10,Friday,Jan
01/18/2015,WN,772,N418WN,FNT,LAS,4:45:00 PM,4:36:00 PM,-9,14,4:50:00 PM,275,259,242,1733,5:52:00 PM,3,6:20:00 PM,5:55:00 PM,-25,Sunday,Jan
02/10/2015,DL,2165,N892AT,JFK,TPA,8:00:00 AM,9:19:00 AM,19,25,12:44:00 PM,194,176,143,1005,11:07:00 AM,8,11:14:00 AM,11:15:00 AM,1,Tuesday,Feb
02/03/2015,WN,3957,N496WN,MKE,SEA,10:15:00 AM,10:12:00 AM,-3,8,10:20:00 AM,270,257,242,1694,12:22:00 PM,7,12:45:00 PM,12:29:00 PM,-16,Tuesday,Feb
01/27/2015,EV,5555,N837AS,CAE,ATL,9:15:00 AM,8:05:00 AM,-10,26,11:31:00 AM,66,76,39,192,7:10:00 PM,11,8:21:00 PM,8:21:00 PM,0,Tuesday,Jan
01/03/2015,EV,6150,N33182,IAH,GJT,6:00:00 PM,1:59:00 PM,-1,16,7:15:00 PM,171,156,136,979,10:31:00 AM,4,10:51:00 AM,10:35:00 AM,-16,Saturday,Jan
01/08/2015,WN,294,N8309C,BUF,TPA,4:50:00 PM,5:39:00 PM,49,8,5:47:00 PM,180,158,146,1053,8:13:00 PM,4,7:50:00 PM,8:17:00 PM,27,Thursday,Jan
01/31/2015,WN,3876,N8648A,BDL,TPA,3:15:00 PM,3:14:00 PM,-1,6,3:20:00 PM,195,161,150,1111,5:50:00 PM,5,6:30:00 PM,5:55:00 PM,-35,Saturday,Jan
02/07/2015,WN,3970,N938WN,RDU,HOU,12:15:00 PM,12:16:00 PM,1,5,12:21:00 PM,190,153,143,1050,1:44:00 PM,5,2:25:00 PM,1:49:00 PM,-36,Saturday,Feb
01/21/2015,F9,142,N939FR,SEA,DEN,7:45:00 PM,7:47:00 PM,2,12,7:59:00 PM,148,145,127,1024,11:06:00 PM,6,11:13:00 PM,11:12:00 PM,-1,Wednesday,Jan
02/03/2015,WN,1059,N7709A,DAY,BWI,12:00:00 PM,7:50:00 AM,-10,16,12:06:00 PM,85,78,58,406,10:04:00 PM,4,12:25:00 AM,10:08:00 PM,-17,Tuesday,Feb
02/07/2015,US,1967,N153UW,MSP,CLT,5:50:00 PM,4:43:00 PM,-7,27,11:10:00 PM,163,174,110,930,10:00:00 AM,37,10:33:00 AM,10:37:00 AM,4,Saturday,Feb
01/03/2015,UA,1498,N73406,EWR,MCO,7:45:00 PM,8:23:00 PM,38,16,8:39:00 PM,179,152,131,937,10:50:00 PM,5,10:44:00 PM,10:55:00 PM,11,Saturday,Jan
01/17/2015,DL,110,N3748Y,ATL,LAX,9:11:00 AM,8:09:00 AM,-2,16,10:25:00 AM,307,300,267,1947,11:52:00 PM,17,10:18:00 AM,10:09:00 AM,-9,Saturday,Jan
01/11/2015,US,768,N162UW,MCO,PHL,2:05:00 PM,2:02:00 PM,-3,10,2:12:00 PM,145,135,117,861,4:09:00 PM,8,4:30:00 PM,4:17:00 PM,-13,Sunday,Jan
02/05/2015,DL,1283,N368NB,DEN,SLC,7:20:00 PM,7:10:00 PM,-10,12,7:22:00 PM,99,90,73,391,8:35:00 PM,5,8:59:00 PM,8:40:00 PM,-19,Thursday,Feb
01/29/2015,OO,4572,N604SK,FAR,SLC,5:44:00 PM,5:40:00 PM,-4,13,5:53:00 PM,155,166,146,866,7:19:00 PM,7,7:19:00 PM,7:26:00 PM,7,Thursday,Jan
02/09/2015,DL,1283,N361NB,DEN,SLC,7:20:00 PM,7:21:00 PM,1,32,7:53:00 PM,99,111,72,391,9:05:00 PM,7,8:59:00 PM,9:12:00 PM,13,Monday,Feb
01/08/2015,UA,433,N514UA,BOS,SFO,12:00:00 PM,5:51:00 PM,51,15,10:06:00 PM,405,379,360,2704,10:06:00 AM,4,10:45:00 PM,10:10:00 AM,25,Thursday,Jan
01/26/2015,US,469,N535UW,CLT,ATL,3:50:00 AM,2:46:00 AM,-4,47,11:33:00 AM,80,100,42,226,7:15:00 PM,11,7:10:00 PM,8:26:00 PM,16,Monday,Jan
01/01/2015,F9,1246,N912FR,DFW,MEM,10:00:00 AM,10:14:00 AM,14,39,10:53:00 AM,80,106,61,432,11:54:00 AM,6,11:20:00 AM,12:00:00 PM,40,Thursday,Jan
01/31/2015,UA,1421,N33262,ORD,IAH,11:55:00 AM,11:50:00 AM,-5,13,12:03:00 PM,176,165,141,925,2:24:00 PM,11,2:51:00 PM,2:35:00 PM,-16,Saturday,Jan
01/21/2015,EV,5696,N836AS,IAD,ATL,9:53:00 PM,9:58:00 PM,5,22,10:20:00 PM,107,113,85,534,11:45:00 PM,6,11:40:00 PM,11:51:00 PM,11,Wednesday,Jan
02/05/2015,OO,6237,N706SK,DEN,FSD,11:57:00 PM,11:56:00 PM,-1,15,10:11:00 AM,95,90,71,483,12:22:00 PM,4,12:32:00 PM,12:26:00 PM,-6,Thursday,Feb
01/12/2015,WN,1365,N8630B,MCO,MKE,9:05:00 PM,9:04:00 PM,-1,10,9:14:00 PM,180,155,140,1066,10:34:00 PM,5,11:05:00 PM,10:39:00 PM,-26,Monday,Jan
01/23/2015,EV,5971,N12528,IAH,DAL,5:45:00 PM,6:02:00 PM,17,17,6:19:00 PM,65,61,39,216,6:58:00 PM,5,6:50:00 PM,7:03:00 PM,13,Friday,Jan
02/06/2015,EV,5295,N847AS,VLD,ATL,5:55:00 PM,5:53:00 PM,-2,6,5:59:00 PM,70,52,42,208,6:41:00 PM,4,7:05:00 PM,6:45:00 PM,-20,Friday,Feb
01/17/2015,AA,2300,N424AA,DFW,ICT,10:35:00 PM,10:31:00 PM,-4,12,10:43:00 PM,72,69,52,328,11:35:00 PM,5,11:47:00 PM,11:40:00 PM,-7,Saturday,Jan
01/06/2015,US,1942,N770UW,CLT,BUF,8:25:00 PM,7:17:00 PM,-8,16,9:33:00 PM,98,101,82,546,10:55:00 AM,3,11:03:00 AM,10:58:00 AM,-5,Tuesday,Jan
01/26/2015,OO,4789,N162PQ,LAS,SEA,12:55:00 PM,12:53:00 PM,-2,19,1:12:00 PM,164,151,119,867,3:11:00 PM,13,3:39:00 PM,3:24:00 PM,-15,Monday,Jan
01/03/2015,AS,671,N469AS,AUS,SEA,6:35:00 PM,6:42:00 PM,7,11,6:53:00 PM,270,272,254,1770,9:07:00 PM,7,9:05:00 PM,9:14:00 PM,9,Saturday,Jan
01/10/2015,UA,1431,N73299,DEN,LAX,10:00:00 AM,10:02:00 AM,2,11,10:13:00 AM,153,161,120,862,11:13:00 AM,30,11:33:00 AM,11:43:00 AM,10,Saturday,Jan
01/18/2015,US,637,N172US,CLT,LAS,4:35:00 PM,4:40:00 PM,5,23,5:03:00 PM,298,304,275,1916,6:38:00 PM,6,6:33:00 PM,6:44:00 PM,11,Sunday,Jan
01/13/2015,DL,1132,N3763D,SEA,DTW,12:00:00 PM,7:54:00 AM,-6,13,12:07:00 PM,252,254,231,1927,12:58:00 PM,10,1:12:00 PM,1:08:00 PM,-4,Tuesday,Jan
02/06/2015,DL,1613,N954DN,IND,ATL,2:17:00 PM,2:47:00 PM,30,16,3:03:00 PM,101,94,70,432,4:13:00 PM,8,3:58:00 PM,4:21:00 PM,23,Friday,Feb
01/09/2015,EV,4498,N14158,EWR,MHT,6:43:00 PM,7:26:00 PM,43,25,7:51:00 PM,70,70,39,209,8:30:00 PM,6,7:53:00 PM,8:36:00 PM,43,Friday,Jan
01/30/2015,OO,5392,N962SW,SFO,OTH,12:15:00 PM,3:04:00 PM,169,21,3:25:00 PM,94,88,65,412,4:30:00 PM,2,1:49:00 PM,4:32:00 PM,163,Friday,Jan
01/19/2015,UA,1608,N66814,SFO,SAN,1:17:00 PM,1:10:00 PM,-7,13,2:23:00 PM,95,80,63,447,12:26:00 AM,4,3:52:00 AM,1:30:00 AM,-22,Monday,Jan
01/10/2015,HA,278,N476HA,HNL,KOA,4:17:00 PM,4:22:00 PM,5,15,4:37:00 PM,43,48,26,163,5:03:00 PM,7,5:00:00 PM,5:10:00 PM,10,Saturday,Jan
02/08/2015,WN,1797,N8605E,LGA,DAL,5:55:00 PM,4:48:00 PM,-7,8,5:56:00 PM,250,201,187,1381,6:03:00 PM,6,10:05:00 AM,6:09:00 PM,-56,Sunday,Feb
01/22/2015,EV,5684,N14180,IAH,CLL,5:36:00 PM,5:34:00 PM,-2,15,5:49:00 PM,44,40,22,74,6:11:00 PM,3,6:20:00 PM,6:14:00 PM,-6,Thursday,Jan
01/04/2015,UA,550,N438UA,PDX,DEN,3:25:00 PM,4:08:00 PM,43,36,4:44:00 PM,151,160,119,991,7:43:00 PM,5,6:56:00 PM,7:48:00 PM,52,Sunday,Jan
01/03/2015,DL,1942,N990AT,ATL,EWR,12:38:00 PM,12:43:00 PM,5,12,12:55:00 PM,133,111,93,746,2:28:00 PM,6,2:51:00 PM,2:34:00 PM,-17,Saturday,Jan
01/20/2015,US,785,N667AW,PHL,TPA,3:50:00 PM,3:46:00 PM,-4,17,4:03:00 PM,167,155,132,920,6:15:00 PM,6,6:37:00 PM,6:21:00 PM,-16,Tuesday,Jan
02/12/2015,MQ,3674,N0EGMQ,LGA,ATL,1:12:00 PM,1:24:00 PM,12,25,1:49:00 PM,154,149,117,762,3:46:00 PM,7,3:46:00 PM,3:53:00 PM,7,Thursday,Feb
01/26/2015,AA,1266,N3EAAA,RDU,MIA,1:20:00 PM,1:13:00 PM,-7,9,1:22:00 PM,128,114,100,700,3:02:00 PM,5,3:28:00 PM,3:07:00 PM,-21,Monday,Jan
